output_file,source_phoneme,source_noise,snr_db,time_stretch,noise_start_time
अ_aug_1164.wav,अ_female-3_062.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,17.91,0.96,102.09
अ_aug_1165.wav,अ_female-7_032.wav,725412__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker.wav,12.87,1.09,89.69
अ_aug_1166.wav,अ_female-7_038.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,9.62,1.01,142.23
अ_aug_1167.wav,अ_female-6_073.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,5.07,1.00,75.61
अ_aug_1168.wav,अ_female-1_014.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,5.19,0.92,32.88
अ_aug_1169.wav,अ_female-7_042.wav,725637__virgile_loiseau__warehouse-siren-from-a-market-in-a-small-town.wav,8.20,1.05,20.66
अ_aug_1170.wav,अ_male-3_009.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,3.58,1.07,95.98
अ_aug_1171.wav,अ_male-3_009.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,0.24,0.91,272.57
अ_aug_1172.wav,अ_female-6_069.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,11.45,1.09,13.36
अ_aug_1173.wav,अ_female-6_076.wav,65855__bosone__indian-children-street-voices.wav,14.59,1.07,18.24
अ_aug_1174.wav,अ_female-6_075.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,8.25,1.10,328.98
अ_aug_1175.wav,अ_female-6_071.wav,125981__xserra__temple-iit-mumbai.wav,18.73,1.01,16.04
अ_aug_1176.wav,अ_female-1_014.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,4.95,1.08,28.62
अ_aug_1177.wav,अ_female-6_066.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,13.56,0.98,36.73
अ_aug_1178.wav,अ_female-7_030.wav,345313__embracetheart__city-traffic-outdoor.wav,11.04,1.02,23.13
अ_aug_1179.wav,अ_female-3_059.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,9.53,1.07,165.75
अ_aug_1180.wav,अ_female-7_017.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,18.80,1.03,307.29
अ_aug_1181.wav,अ_female-7_021.wav,65185__carbilicon__india-man-2.wav,3.73,1.08,33.93
अ_aug_1182.wav,अ_female-5_082.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,9.31,0.94,17.70
अ_aug_1183.wav,अ_female-4_050.wav,125981__xserra__temple-iit-mumbai.wav,5.22,1.02,191.05
अ_aug_1184.wav,अ_female-3_056.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,13.17,0.95,41.88
अ_aug_1185.wav,अ_female-5_085.wav,65185__carbilicon__india-man-2.wav,19.74,1.05,34.07
अ_aug_1186.wav,अ_female-4_051.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,15.79,1.06,65.55
अ_aug_1187.wav,अ_female-7_028.wav,439983__kevp888__br_012_india_agra.mp3,4.66,1.09,91.30
अ_aug_1188.wav,अ_female-4_049.wav,65855__bosone__indian-children-street-voices.wav,15.69,0.97,2.55
अ_aug_1189.wav,अ_female-7_026.wav,65855__bosone__indian-children-street-voices.wav,2.60,1.00,10.96
अ_aug_1190.wav,अ_female-3_055.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,13.13,0.96,15.59
अ_aug_1191.wav,अ_female-6_071.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,4.70,0.93,439.98
अ_aug_1192.wav,अ_female-5_080.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,14.45,0.98,45.92
अ_aug_1193.wav,अ_female-6_073.wav,462494__rucisko__busy-city-05.wav,2.74,1.00,54.83
अ_aug_1194.wav,अ_female-6_074.wav,125981__xserra__temple-iit-mumbai.wav,2.93,0.99,125.24
अ_aug_1195.wav,अ_female-7_017.wav,65185__carbilicon__india-man-2.wav,13.33,0.96,35.50
अ_aug_1196.wav,अ_male-1_087.wav,725412__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker.wav,15.03,1.07,86.57
अ_aug_1473.wav,अ_female-6_072.wav,125981__xserra__temple-iit-mumbai.wav,6.85,0.95,154.20
अ_aug_1474.wav,अ_female-7_021.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,0.49,1.07,21.53
अ_aug_1475.wav,अ_female-7_023.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,7.88,1.04,318.74
अ_aug_1476.wav,अ_female-3_055.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,18.55,1.01,7.74
अ_aug_1477.wav,अ_male-3_012.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,5.25,1.05,93.88
अ_aug_1478.wav,अ_female-7_019.wav,276590__the_sound_side__indian-market.wav,10.07,0.93,151.63
अ_aug_1479.wav,अ_female-3_062.wav,345313__embracetheart__city-traffic-outdoor.wav,17.96,1.06,5.13
अ_aug_1480.wav,अ_male-1_088.wav,462494__rucisko__busy-city-05.wav,6.24,1.04,12.84
अ_aug_1481.wav,अ_female-4_051.wav,436788__roboroo__murder-of-crows.wav,17.82,0.97,2.18
अ_aug_1482.wav,अ_female-4_051.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,9.93,1.06,55.52
अ_aug_1483.wav,अ_male-3_007.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,14.68,1.02,1.13
अ_aug_1484.wav,अ_female-7_029.wav,65855__bosone__indian-children-street-voices.wav,17.90,0.97,6.34
अ_aug_1485.wav,अ_female-4_048.wav,65185__carbilicon__india-man-2.wav,16.51,1.00,21.86
अ_aug_1486.wav,अ_female-6_078.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,2.99,0.96,293.56
अ_aug_1487.wav,अ_female-7_034.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,8.24,0.94,31.04
अ_aug_1488.wav,अ_female-1_015.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,4.97,0.90,99.88
अ_aug_1489.wav,अ_female-3_056.wav,439983__kevp888__br_012_india_agra.mp3,18.60,1.09,85.26
अ_aug_1490.wav,अ_female-5_080.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,16.23,0.92,84.12
अ_aug_1491.wav,अ_female-7_030.wav,462494__rucisko__busy-city-05.wav,4.36,1.07,26.14
अ_aug_1492.wav,अ_male-3_011.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,11.74,0.94,120.36
अ_aug_1493.wav,अ_female-3_060.wav,65185__carbilicon__india-man-2.wav,9.10,0.97,25.15
अ_aug_1494.wav,अ_female-3_059.wav,276590__the_sound_side__indian-market.wav,8.97,0.97,75.11
अ_aug_1495.wav,अ_female-6_077.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,9.84,0.92,84.03
अ_aug_1496.wav,अ_female-7_041.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,16.13,0.96,54.47
अ_aug_1497.wav,अ_female-7_027.wav,345313__embracetheart__city-traffic-outdoor.wav,13.94,0.97,30.28
अ_aug_1498.wav,अ_female-7_026.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,0.24,1.08,19.84
अ_aug_1499.wav,अ_female-7_030.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,5.79,1.02,133.92
अ_aug_1500.wav,अ_male-3_011.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,1.67,0.91,57.43
अ_aug_1501.wav,अ_female-2_045.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,13.34,1.08,304.60
अ_aug_1502.wav,अ_female-7_034.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,14.26,1.02,173.66
अ_aug_1503.wav,अ_female-7_040.wav,725637__virgile_loiseau__warehouse-siren-from-a-market-in-a-small-town.wav,4.75,0.91,6.07
अ_aug_1504.wav,अ_female-6_068.wav,345313__embracetheart__city-traffic-outdoor.wav,1.87,1.04,11.42
अ_aug_1505.wav,अ_male-2_043.wav,437345__giddster__crows-cawing.wav,12.82,1.09,14.68
अ_aug_1506.wav,अ_male-3_002.wav,725637__virgile_loiseau__warehouse-siren-from-a-market-in-a-small-town.wav,15.85,0.99,28.66
अ_aug_1507.wav,अ_female-7_036.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,5.93,0.97,33.94
अ_aug_1508.wav,अ_female-5_082.wav,437345__giddster__crows-cawing.wav,13.40,1.05,23.53
अ_aug_1509.wav,अ_female-1_015.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,2.52,0.99,132.66
अ_aug_1510.wav,अ_female-1_013.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,2.65,1.03,15.09
अ_aug_1511.wav,अ_male-3_008.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,13.95,0.97,28.18
अ_aug_1512.wav,अ_female-7_038.wav,440148__kevp888__br_061_india_varanasi.mp3,15.06,0.99,89.85
अ_aug_1513.wav,अ_female-5_080.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,2.25,1.03,56.25
अ_aug_1514.wav,अ_female-5_085.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,2.03,1.10,32.28
अ_aug_1515.wav,अ_female-3_062.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,16.72,0.90,80.97
अ_aug_1516.wav,अ_female-6_070.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,11.43,1.03,157.84
अ_aug_1517.wav,अ_female-5_082.wav,65855__bosone__indian-children-street-voices.wav,3.65,0.99,20.63
अ_aug_1518.wav,अ_female-7_032.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,14.38,1.01,38.05
अ_aug_1381.wav,अ_female-1_014.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,2.27,1.03,52.59
अ_aug_1382.wav,अ_female-3_061.wav,186745__calcuttan__kali-temple-soundscape.wav,4.33,1.04,78.63
अ_aug_1383.wav,अ_female-5_084.wav,125981__xserra__temple-iit-mumbai.wav,19.03,1.07,34.45
अ_aug_1384.wav,अ_male-1_086.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,11.58,1.03,189.67
अ_aug_1385.wav,अ_female-7_031.wav,439983__kevp888__br_012_india_agra.mp3,1.55,0.95,52.30
अ_aug_1386.wav,अ_female-3_056.wav,125981__xserra__temple-iit-mumbai.wav,8.83,0.96,68.95
अ_aug_1387.wav,अ_female-7_042.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,1.05,1.07,12.69
अ_aug_1388.wav,अ_female-2_045.wav,437345__giddster__crows-cawing.wav,1.17,0.95,27.92
अ_aug_1389.wav,अ_female-7_026.wav,345313__embracetheart__city-traffic-outdoor.wav,14.89,1.06,2.86
अ_aug_1390.wav,अ_female-1_013.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,17.27,1.02,32.44
अ_aug_1391.wav,अ_female-3_059.wav,436788__roboroo__murder-of-crows.wav,1.22,1.10,0.58
अ_aug_1392.wav,अ_male-2_043.wav,345313__embracetheart__city-traffic-outdoor.wav,9.24,1.03,1.72
अ_aug_1393.wav,अ_female-3_056.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,7.75,0.97,27.27
अ_aug_1394.wav,अ_male-1_088.wav,439983__kevp888__br_012_india_agra.mp3,19.54,1.00,43.62
अ_aug_1395.wav,अ_female-7_033.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,7.73,1.08,5.19
अ_aug_1396.wav,अ_female-6_070.wav,437345__giddster__crows-cawing.wav,12.39,0.95,10.77
अ_aug_1397.wav,अ_female-7_029.wav,440148__kevp888__br_061_india_varanasi.mp3,17.79,1.08,99.64
अ_aug_1398.wav,अ_female-6_070.wav,65855__bosone__indian-children-street-voices.wav,17.07,1.00,23.15
अ_aug_1399.wav,अ_female-6_070.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,18.64,1.07,103.00
अ_aug_1400.wav,अ_female-3_062.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,6.02,0.94,287.86
अ_aug_1401.wav,अ_male-3_005.wav,181026__calcuttan__college-street.wav,6.77,1.01,33.85
अ_aug_1402.wav,अ_female-6_079.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,18.42,0.99,50.58
अ_aug_1403.wav,अ_male-3_008.wav,439983__kevp888__br_012_india_agra.mp3,4.54,1.00,2.09
अ_aug_1404.wav,अ_male-3_006.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,15.03,1.06,6.94
अ_aug_1405.wav,अ_female-4_047.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,7.83,0.92,5.07
अ_aug_1406.wav,अ_female-6_079.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,12.61,0.91,15.36
अ_aug_1407.wav,अ_female-2_045.wav,181026__calcuttan__college-street.wav,9.61,0.90,19.45
अ_aug_1408.wav,अ_female-6_067.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,6.56,0.97,135.17
अ_aug_1409.wav,अ_female-4_051.wav,439983__kevp888__br_012_india_agra.mp3,18.75,0.95,108.01
अ_aug_1410.wav,अ_male-3_009.wav,462494__rucisko__busy-city-05.wav,9.37,1.06,57.92
अ_aug_1411.wav,अ_female-6_065.wav,65855__bosone__indian-children-street-voices.wav,0.87,0.97,9.88
अ_aug_1412.wav,अ_female-6_066.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,11.23,0.95,93.91
अ_aug_1413.wav,अ_female-7_017.wav,263635__alcappuccino__india-trivandrum-street-market-voices-indistinguishable-music-traffic-tuktuks-honking.wav,9.02,0.92,20.22
अ_aug_1414.wav,अ_female-3_061.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,15.57,0.99,77.24
अ_aug_1415.wav,अ_female-7_033.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,13.38,1.08,162.38
अ_aug_1416.wav,अ_female-7_042.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,6.90,0.97,38.03
अ_aug_1417.wav,अ_female-3_056.wav,276590__the_sound_side__indian-market.wav,13.14,0.91,50.15
अ_aug_1418.wav,अ_female-7_020.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,13.96,1.01,199.28
अ_aug_1419.wav,अ_female-6_072.wav,462494__rucisko__busy-city-05.wav,13.45,0.98,37.96
अ_aug_1420.wav,अ_female-5_080.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,19.14,1.01,234.91
अ_aug_1421.wav,अ_male-3_005.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,17.76,0.94,69.71
अ_aug_1422.wav,अ_female-3_055.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,4.69,1.05,8.84
अ_aug_1423.wav,अ_male-1_087.wav,181026__calcuttan__college-street.wav,18.01,0.92,19.86
अ_aug_1424.wav,अ_female-7_030.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,0.63,0.91,75.21
अ_aug_1425.wav,अ_female-6_079.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,11.40,1.00,159.78
अ_aug_1426.wav,अ_female-7_036.wav,263635__alcappuccino__india-trivandrum-street-market-voices-indistinguishable-music-traffic-tuktuks-honking.wav,0.34,1.00,35.93
अ_aug_1335.wav,अ_male-3_002.wav,65855__bosone__indian-children-street-voices.wav,13.95,1.06,26.99
अ_aug_1336.wav,अ_male-5_089.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,19.45,1.08,139.46
अ_aug_1337.wav,अ_female-5_082.wav,186745__calcuttan__kali-temple-soundscape.wav,7.79,1.01,135.02
अ_aug_1338.wav,अ_male-1_088.wav,462494__rucisko__busy-city-05.wav,7.47,1.08,25.05
अ_aug_1339.wav,अ_female-6_068.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,12.93,0.97,219.84
अ_aug_1340.wav,अ_female-7_038.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,14.31,0.97,33.95
अ_aug_1341.wav,अ_female-7_020.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,16.99,1.07,286.31
अ_aug_1342.wav,अ_female-6_073.wav,186745__calcuttan__kali-temple-soundscape.wav,10.44,1.10,94.91
अ_aug_1343.wav,अ_male-3_011.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,13.05,0.92,157.52
अ_aug_1344.wav,अ_female-7_037.wav,439983__kevp888__br_012_india_agra.mp3,18.97,1.09,76.99
अ_aug_1345.wav,अ_female-3_055.wav,436788__roboroo__murder-of-crows.wav,12.21,0.98,20.19
अ_aug_1346.wav,अ_male-3_003.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,5.08,1.10,69.03
अ_aug_1347.wav,अ_female-6_074.wav,462494__rucisko__busy-city-05.wav,13.71,0.93,20.01
अ_aug_1348.wav,अ_female-3_056.wav,125981__xserra__temple-iit-mumbai.wav,15.88,0.97,154.36
अ_aug_1349.wav,अ_male-4_064.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,1.87,0.96,355.91
अ_aug_1350.wav,अ_male-3_009.wav,181026__calcuttan__college-street.wav,16.48,1.00,38.99
अ_aug_1351.wav,अ_female-7_025.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,18.19,0.90,132.34
अ_aug_1352.wav,अ_male-5_089.wav,125981__xserra__temple-iit-mumbai.wav,19.63,1.10,10.34
अ_aug_1353.wav,अ_female-6_078.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,12.63,1.00,81.34
अ_aug_1354.wav,अ_female-6_067.wav,437345__giddster__crows-cawing.wav,17.62,1.00,35.08
अ_aug_1355.wav,अ_female-7_040.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,3.81,0.93,49.81
अ_aug_1356.wav,अ_female-5_085.wav,65855__bosone__indian-children-street-voices.wav,11.80,1.10,0.54
अ_aug_1357.wav,अ_female-3_059.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,14.42,1.07,4.57
अ_aug_1358.wav,अ_female-3_058.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,3.87,0.91,3.61
अ_aug_1359.wav,अ_female-5_084.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,11.04,0.97,44.33
अ_aug_1360.wav,अ_female-4_054.wav,276590__the_sound_side__indian-market.wav,13.10,0.99,135.13
अ_aug_1361.wav,अ_female-6_078.wav,436788__roboroo__murder-of-crows.wav,7.53,1.03,10.00
अ_aug_1362.wav,अ_female-4_049.wav,725637__virgile_loiseau__warehouse-siren-from-a-market-in-a-small-town.wav,11.19,1.04,9.29
अ_aug_1363.wav,अ_female-4_049.wav,345313__embracetheart__city-traffic-outdoor.wav,17.59,0.97,39.27
अ_aug_1364.wav,अ_female-3_058.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,7.16,1.06,393.30
अ_aug_1365.wav,अ_female-7_018.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,9.51,0.93,131.90
अ_aug_1366.wav,अ_male-5_089.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,18.07,0.97,73.82
अ_aug_1367.wav,अ_female-6_073.wav,181026__calcuttan__college-street.wav,5.76,0.99,7.63
अ_aug_1368.wav,अ_female-6_075.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,9.01,1.03,11.80
अ_aug_1369.wav,अ_female-4_047.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,3.86,1.05,11.52
अ_aug_1370.wav,अ_female-7_023.wav,462494__rucisko__busy-city-05.wav,8.53,1.04,7.15
अ_aug_1371.wav,अ_male-3_006.wav,725637__virgile_loiseau__warehouse-siren-from-a-market-in-a-small-town.wav,9.23,1.08,6.30
अ_aug_1372.wav,अ_female-2_045.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,17.09,0.99,21.80
अ_aug_1373.wav,अ_male-1_087.wav,186745__calcuttan__kali-temple-soundscape.wav,1.05,0.96,44.68
अ_aug_1374.wav,अ_female-4_054.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,12.19,0.96,63.85
अ_aug_1375.wav,अ_male-3_003.wav,263635__alcappuccino__india-trivandrum-street-market-voices-indistinguishable-music-traffic-tuktuks-honking.wav,5.76,1.08,17.71
अ_aug_1376.wav,अ_female-7_041.wav,345313__embracetheart__city-traffic-outdoor.wav,0.96,0.91,6.17
अ_aug_1377.wav,अ_female-4_050.wav,263635__alcappuccino__india-trivandrum-street-market-voices-indistinguishable-music-traffic-tuktuks-honking.wav,11.49,1.01,8.14
अ_aug_1378.wav,अ_female-5_085.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,7.92,0.95,80.74
अ_aug_1379.wav,अ_female-6_077.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,1.11,0.99,24.74
अ_aug_1380.wav,अ_female-6_073.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,15.57,1.05,66.28
